Name,Logo,City,Region,Continent,Link,LatLong
Outpost Coffee,https://pbs.twimg.com/profile_images/691265163748573184/4JYasL_h_400x400.jpg,Nottingham,England,Europe,http://outpost.coffee/,"52.954335, -1.179280"
Stewarts / Blend,https://www.stewartscoffees.co.uk/wp-content/uploads/2015/07/stewartslogoweb.png,Nottingham,England,Europe,https://www.stewartscoffees.co.uk/,"52.953930, -1.138079"
Black Sheep Coffee,https://cdn.shopify.com/s/files/1/0013/8530/0032/files/BLACK_SHEEP_LOGO_WHITE.svg?14669,Oxford,England,Europe,https://leavetheherdbehind.com/blogs/locations/goodge-street,"51.754023, -1.259213"
Colombia Coffee Roasters,https://cdn.shopify.com/s/files/1/0012/1221/9443/files/logo_1000x120-dark_200x.png?v=1528199286,Oxford,England,Europe,https://www.colombiacoffeeroasters.com/,"51.752435, -1.256452"
Horsebox Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/66350406_2723321057746506_3804904917571731456_n.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=tpdC7kp7aMEAX_jF_8m&_nc_ht=scontent-lga3-2.xx&oh=d527e1e9bff914852d69a23ee06b6c8d&oe=5FC84FB6,Oxford,England,Europe,https://horseboxcoffeeco.com/,"51.619418, -1.169345"
Jericho Coffee Traders,https://cdn.shopify.com/s/files/1/0287/6247/2557/files/EA7D4541-531E-494D-A22E-FD50466645B5_1_105_c_300x.jpeg?v=1589897810,Oxford,England,Europe,http://www.jerichocoffeetraders.com/,"51.752356, -1.254262"
New Ground Coffee,"https://static.wixstatic.com/media/b145c0_80e5c0f295d149dd90cefddf13554e7f~mv2.png/v1/fill/w_604,h_75,al_c,q_85,usm_0.66_1.00_0.01/Logo_01-01.webp",Oxford,England,Europe,http://www.newgroundcoffee.com/,"51.759441, -1.211054"
The Missing Bean Coffee,https://cdn.shopify.com/s/files/1/0488/4145/7832/files/Missing_Bean_Combined_Logos-500px_500x.png?v=1600245756,Oxford,England,Europe,http://www.themissingbean.co.uk/,"51.753081, -1.256203"
Olfactory Coffee,https://cdn.shopify.com/s/files/1/0831/6631/t/16/assets/logo.png?v=4028880786124598323,Penryn,England,Europe,http://www.olfactorycoffee.co.uk/,"50.180099, -5.116039"
Origin Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/118824409_3854505161233362_4815384473446341185_o.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=CT5PFTvWXYQAX_TaEu2&_nc_ht=scontent-lga3-2.xx&tp=6&oh=fe41d9b273aa1c9a4c39e7b1b8198d83&oe=5FC8F2A6,Penryn,England,Europe,https://www.origincoffee.co.uk/pages/origin-coffee-the-roastery,"50.167994, -5.098727"
Miles Tea & Coffee,https://www.milesteaandcoffee.com/images/logo.svg,Porlock,England,Europe,https://www.milesteaandcoffee.com/,"51.200679, -3.464380"
Origin Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/118824409_3854505161233362_4815384473446341185_o.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=CT5PFTvWXYQAX_TaEu2&_nc_ht=scontent-lga3-2.xx&tp=6&oh=fe41d9b273aa1c9a4c39e7b1b8198d83&oe=5FC8F2A6,Porthleven,England,Europe,https://www.origincoffee.co.uk/pages/origin-coffee-the-roastery,"50.114462, -5.267897"
Pocoespresso,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/20841189_1647111478666572_2349299903698710446_n.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=WXqfPdgdrr8AX-K-CUz&_nc_ht=scontent-lga3-2.xx&oh=eeb59069368967aac72d38b6410b7602&oe=5FCA647A,Preston,England,Europe,http://www.pocoespresso.com/,"53.781632, -2.755698"
Cast Iron Coffee,https://cdn.shopify.com/s/files/1/0662/8881/files/logo_720x.png?v=1565006415,Pulborough,England,Europe,https://www.castironroasters.com/,"50.933042, -0.531010"
Round Hill Roastery Coffee,https://cdn.shopify.com/s/files/1/1756/3979/files/ARY_RHR_logo_1_72x.png?v=1596119137,Radstock,England,Europe,http://www.roundhillroastery.com/,"51.291503, -2.469635"
Workhouse Coffee & Co,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-9/10367583_10152443783713470_7079678579804528398_n.jpg?_nc_cat=104&ccb=2&_nc_sid=6e5ad9&_nc_ohc=MT0m6krOSWgAX_iToUA&_nc_ht=scontent-lga3-2.xx&oh=a3acbbc1527e0f4c3ddb7329f3fa78e3&oe=5FC8AC2B,Reading,England,Europe,http://www.workhousecoffee.co.uk/,"51.456101, -0.993498"
Freehand Coffee,https://freehandcoffee.co.uk/wp-content/uploads/2017/11/freehand-footer.jpg,Redruth,England,Europe,http://freehandcoffee.com/,"50.227864, -5.252041"
James Gourmet Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/c687.416.1020.1020a/s960x960/54400026_2372359829464091_6498716802283995136_o.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=TB65K6RtFH4AX9ocEvK&_nc_ht=scontent-lga3-2.xx&_nc_tp=28&oh=cbdc6e5eeb8825189e6d15a15f9a6f68&oe=5FCA0837,Ross-on-Wye,England,Europe,http://www.jamesgourmetcoffee.com/,"51.912286, -2.573252"
918 Coffee Co,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/19055881_1754551174585373_4671311106127772513_o.png?_nc_cat=110&ccb=2&_nc_sid=dbb9e7&_nc_ohc=uCs3qlbcdJ8AX9n1Fyk&_nc_ht=scontent-lga3-2.xx&oh=37d32b5332c5c06f9cb2afa6fd388fc7&oe=5FC6A903,Shaftesbury,England,Europe,http://www.918coffee.com/,"51.040733, -2.182895"
200 Degrees Coffee,https://200degs.com/design/logo-header.png,Sheffield,England,Europe,http://www.200degs.com/birmingham-colmore-row,"53.380052, -1.473355"
Foundry Coffee,https://cdn.shopify.com/s/files/1/1309/5991/files/logo4_720x.jpg?v=1601830852,Sheffield,England,Europe,http://www.foundrycoffeeroasters.com/,"53.393004, -1.478230"
Frazer's Coffee,"https://static.wixstatic.com/media/ede1f2_face57bb83594a4cb4be1c0f8f3380f0~mv2.png/v1/fill/w_100,h_100,al_c,q_85,usm_0.66_1.00_0.01/ede1f2_face57bb83594a4cb4be1c0f8f3380f0~mv2.webp",Sheffield,England,Europe,http://www.frazerscoffeeroasters.co.uk/,"53.392848, -1.473039"
Smith St Coffee,"https://static.wixstatic.com/media/0703cb_b807d43106a94cbc853b1e5208a856c3.png/v1/fill/w_119,h_119,al_c,q_85,usm_0.66_1.00_0.01/0703cb_b807d43106a94cbc853b1e5208a856c3.webp",Sheffield,England,Europe,https://www.smithstreetcoffeeroasters.co.uk/,"53.385266, -1.472673"
Bean Shot Coffee,https://static1.squarespace.com/static/5bd2cb0fe5f7d135cf6a6608/t/5bd2df32eef1a18beda02a77/1604051346783/?format=1500w,Sherborne,England,Europe,https://www.beanshot.co.uk/,"50.946102, -2.514674"
Casa Espresso,https://casaespresso.co.uk/wp-content/uploads/2019/12/logo-2019.png.webp,Shipley,England,Europe,http://www.casaespresso.co.uk/,"53.844706, -1.753222"
Aroma Tea & Coffee Merchants,https://www.aroma-coffee.co.uk/images/layout/hdrLogo-1.png,Shrewsbury,England,Europe,https://www.aroma-coffee.co.uk/,"52.708353, -2.751299"
Iron & Fire Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/35026783_792491304273833_1383313686487105536_n.png?_nc_cat=108&ccb=2&_nc_sid=dbb9e7&_nc_ohc=FPmfwW52qFAAX9jHq1U&_nc_ht=scontent-lga3-2.xx&oh=f861ba1e863c76190e08f71c45e7e5d8&oe=5FC9DEEA,Shrewsbury,England,Europe,http://ironandfire.co.uk/,"52.714216, -2.750862"
92 Degrees Coffee,https://cdn.shopify.com/s/files/1/0717/2761/t/20/assets/logo.png?v=4039877286909266296,Southport,England,Europe,https://www.92degreescoffee.com/,"53.648853, -3.005186"
Django Coffee Co,https://cdn.shopify.com/s/files/1/1065/2736/files/websitelogo1_520x.jpg?v=1503522675,Southport,England,Europe,http://www.djangocoffeeco.com/,"53.597748, -3.039948"
Yallah Coffee,https://cdn.shopify.com/s/files/1/1498/5720/t/9/assets/logo.png?v=6710054529894277129,St Ives,England,Europe,http://www.yallahcoffee.co.uk/,"50.214197, -5.480003"
Hasbean Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/70825813_2501893673179650_5973426041237012480_n.png?_nc_cat=104&ccb=2&_nc_sid=dbb9e7&_nc_ohc=T2SHw8ndRf8AX-mmBEO&_nc_ht=scontent-lga3-2.xx&oh=42a273264c58ac12917fdab9752e20c7&oe=5FC92A45,Stafford,England,Europe,https://www.hasbean.co.uk/,"52.832749, -2.208019"
Monsoon Estates Coffee Co,https://external-lga3-2.xx.fbcdn.net/safe_image.php?d=AQA-YyLabPagqco1&w=540&h=282&url=https%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0273%2F5888%2F8006%2Ffiles%2Fmonsoonestates_brown_808x388_6249e3fb-a508-42b4-8761-7b63fac52f14.png%3Fheight%3D628%26pad_color%3Dfff%26v%3D1596031298%26width%3D1200&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_cb=1&_nc_hash=AQBDTVqFfPsRGZih,Stratford-u-Avon,England,Europe,http://www.monsoonestatescoffee.co.uk/,"52.152031, -1.694038"
Ritual Coffee,https://cdn.shopify.com/s/files/1/0090/0572/7803/files/RITUAL_COFFEE_ROASTERSweb_360x.jpg?v=1591266983,Tewkesbury,England,Europe,http://www.ritualcoffee.org/,"51.999139, -2.136887"
Horsebox Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/66350406_2723321057746506_3804904917571731456_n.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=tpdC7kp7aMEAX_jF_8m&_nc_ht=scontent-lga3-2.xx&oh=d527e1e9bff914852d69a23ee06b6c8d&oe=5FC84FB6,Wallingford,England,Europe,https://horseboxcoffeeco.com/,"51.619417, -1.169357"
Girls Who Grind Coffee,https://static1.squarespace.com/static/59bbe786be42d6487d475a55/t/5a12db8324a694409fc51f28/1604315211905/?format=1500w,Warminster,England,Europe,http://www.girlswhogrindcoffee.com/,"51.229770, -2.197920"
Second City Coffee,https://static1.squarespace.com/static/5c2641dfe2ccd1af35f37da5/t/5c503cf940ec9aca1fe5bb33/1598178246338/?format=1500w,Warrington,England,Europe,http://www.secondcitycoffee.co.uk/,"53.375224, -2.584873"
Brazier Coffee,https://www.braziercoffeeroasters.co.uk/uploads/1/0/8/5/108556085/published/blue-main-final_1.png?1583850357,Wellington,England,Europe,http://www.braziercoffeeroasters.co.uk/,"50.985202, -3.242104"
Garage Coffee,https://cdn.shopify.com/s/files/1/1440/4056/files/Garage-Coffee---Landscape-Logo_x60.png?v=1587393042,Whitstable,England,Europe,https://www.garageroasted.co.uk/pages/canteen-by-garage-coffee-canterbury,"51.356354, 1.024496"
Roastworks Coffee Co,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/122439407_3441784005889748_3108926674773753435_o.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=yWyjTLOWFP0AX9xC4Yd&_nc_ht=scontent-lga3-2.xx&tp=6&oh=bd41c1b02d98bf49cbac807ae3860578&oe=5FC9B41D,Willand,England,Europe,http://www.roastworks.co.uk/,"50.894281, -3.373966"
The Roasting Party,https://theroastingparty.co.uk/wp-content/uploads/2018/08/logo-2.png,Winchester,England,Europe,http://www.theroastingparty.co.uk/,"51.068115, -1.296190"
UE Coffee Roasters,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/12792138_811097838996497_2991098926428504858_o.jpg?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=w8Co0thKKtEAX-t-POh&_nc_ht=scontent-lga3-2.xx&tp=6&oh=bd0324d96d19f49f039cb04a4cf479e8&oe=5FC9B702,Witney,England,Europe,http://www.uecoffeeroasters.com/,"51.784732, -1.485282"
Method Roastery Coffee,https://cdn.shopify.com/s/files/1/0098/2312/5568/files/MCR_LOGO_300x.png?v=1555244730,Worcester,England,Europe,https://methodroastery.com/,"52.194725, -2.223563"
York Coffee Emporium,https://cdn.shopify.com/s/files/1/0013/9919/3689/files/York_Emporium_Final_Logo_2_500x.png?v=1575455645,York,England,Europe,https://yorkemporium.co.uk/,"53.962407, -1.084372"
Kaffa,https://www.kaffaroastery.fi/wp/wp-content/uploads/2019/01/kaffa_logo_yellow.png,Helsinki,Finland,Europe,http://www.kaffaroastery.fi/,"60.158502, 24.934099"
COUTUME,https://www.coutumecafe.com/cdn/content/0/db0f1430d46a62540eea8a397bc15cfb.jpg,Paris,France,Europe,http://www.coutumecafe.com/,"48.851670, 2.318286"
Kawa,https://246438-761962-raikfcquaxqncofqfm.stackpathdns.com/wp-content/uploads/2018/12/Logo-Kawa-Long-Illustrator_Logo-long-fond-clair.svg,Paris,France,Europe,http://business.kawa.coffee/,"48.896275, 2.369018"
LOMI,https://cdn.shopify.com/s/files/1/0401/7405/9669/files/logo_Lomi_a3803e81-23de-47ea-9e13-5b9f6ba9a6bf_150x.png?v=1591262034,Paris,France,Europe,http://www.lomi.coffee/,"48.890302, 2.355311"
Substance,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/66835265_503567380452009_8198170765003063296_n.jpg?_nc_cat=101&ccb=2&_nc_sid=dbb9e7&_nc_ohc=TF2Y4AcpYDMAX-95PAA&_nc_ht=scontent-lga3-2.xx&oh=8663fd624668daef84b13597cc9be5ab&oe=5FC6DA9E,Paris,France,Europe,http://www.substancecafe.com/,"48.866238, 2.349220"
BONANZA COFFEE,https://slayerespresso.com/wp-content/uploads/2018/11/Bonanza-Coffee-Roasters-Logo.jpg,Berlin,Germany,Europe,http://www.bonanzacoffee.de/,"52.504191, 13.420319"
Five Elephant ,https://cdn.shopify.com/s/files/1/0181/5693/files/01_5el_logo_cmyk_transperant-01_360x.png?v=1582138941,Berlin,Germany,Europe,http://www.fiveelephant.com/,"52.493430, 13.438318"
Fjord,https://cdn.shopify.com/s/files/1/0504/8654/2523/files/fjord_logo_blue_rgb-1_360x.jpg?v=1602701774,Berlin,Germany,Europe,http://fjord-coffee.de/,"52.521061, 13.526619"
Populus Coffee,https://cdn.shopify.com/s/files/1/0048/8754/3842/files/Populus-logo-black-2018-margins.png?v=1569659844,Berlin,Germany,Europe,http://www.populus.coffee/,"52.493705, 13.427030"
The Barn Coffee Roasters,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/99436656_3274677209212179_7148115397877694464_n.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Mbg0pChhhp8AX9bso3_&_nc_oc=AQkUyNQMlZN4OGsVsst3iJirYp_slDr-yMyfSshDfhzhbLRtGBJwYG-Br6WommL9958&_nc_ht=scontent-lga3-2.xx&oh=55fdf9f6933c20c48a75ba1dcb100afb&oe=5FC8A7CE,Berlin,Germany,Europe,http://thebarn.de/,"52.529937, 13.410668"
THE VISIT,https://visit-coffee.com/wp-content/uploads/2019/07/tehe-visit-coffe-roastery-logo-header-min.png,Berlin,Germany,Europe,http://www.visit-coffee.com/,"52.500767, 13.419082"
ERNST KAFFEERôSTER,https://www.ernst-kaffee.de/wp-content/uploads/2014/03/cropped-Logo_Ernst_Kopie1.png,Cologne,Germany,Europe,http://www.ernst-kaffee.de/,"50.917943, 6.960366"
HOPPENWORTH & PLOCH ROASTERY,https://cdn.shopify.com/s/files/1/2676/2068/files/Logo_Schwarz_Transparent_410x.png?v=1588973066,Frankfurt,Germany,Europe,http://www.hoppenworth-ploch.de/,"50.102704, 8.701558"
ELBGOLD,https://img-3.versacommerce.de/resize=medium/canvas=0/++/static-3.versacommerce.de/elbgold_versacommerce_de/designs/mira-v1-1-1/assets/logo_w76bsf.png?97778,Hamburg,Germany,Europe,http://www.elbgold.com/,"53.563205, 9.967124"
PLAYGROUND COFFEE HQ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/78820613_1738293362969075_8745374758431883264_n.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=PabM3sfxqz0AX-kb3sI&_nc_ht=scontent-lga3-2.xx&oh=e33478274bcbd50157f60db4b0b760a9&oe=5FC5BCEA,Hamburg,Germany,Europe,http://www.playground-coffee.com/,"53.551667, 9.965395"
PUBLIC COFFEE ROASTERS,https://publiccoffeeroasters.com/wp-content/themes/publiccoffeeroasters/images/coffeecup.svg,Hamburg,Germany,Europe,http://www.publiccoffeeroasters.com/,"53.551372, 9.982521"
Surf Shop,https://cdn.shopify.com/s/files/1/0299/1531/6283/files/logo_small_size_180x.jpg?v=1580757842,Hamburg,Germany,Europe,http://www.surfshoproastery.de/,"53.577545, 9.941577"
MAN VERSUS MACHINE,https://cdn.shopify.com/s/files/1/0866/9766/files/MvsM_Logo_schwarz_2017_1_1_1_755x480.png?v=1574685145,Munich,Germany,Europe,http://www.mvsm.coffee/,"48.130957, 11.571169"
MR. BEAN,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/110173240_4124885600919788_2636024751228742798_n.jpg?_nc_cat=101&ccb=2&_nc_sid=dbb9e7&_nc_ohc=FAQkc442_WUAX8oskqH&_nc_ht=scontent-lga3-2.xx&oh=c7a943f0962bbd4976aab3d9aa7da697&oe=5FC67090,Athens,Greece,Europe,https://www.facebook.com/Mr-Bean-Coffee-Brewers-951244571617256/,"37.983546, 23.731213"
PEEK-A-BLOOM,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-0/p552x414/18485319_1697966113830390_1844234226437936586_n.png?_nc_cat=111&ccb=2&_nc_sid=85a577&_nc_ohc=u6MXe1tYbGwAX9lZk06&_nc_ht=scontent-lga3-2.xx&oh=66e0757c689b0ab45a23da7d59c8b4a6&oe=5FC97DBB,Athens,Greece,Europe,https://www.facebook.com/peekabloomathens/,"37.976934, 23.732182"
TAF,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/25398814_10155887594013397_2694529243053491182_n.jpg?_nc_cat=104&ccb=2&_nc_sid=dbb9e7&_nc_ohc=xMIoV8FybCkAX9CNBX-&_nc_ht=scontent-lga3-2.xx&oh=7ef05377c103a7773dfe4ca88f6f25f2&oe=5FC5EF83,Athens,Greece,Europe,http://www.cafetaf.gr/,"37.983529, 23.730900"
TAILOR MADE,https://www.nou-pou.gr/wp-content/themes/noupou/assets/img/noupou_logo.svg,Athens,Greece,Europe,https://www.nou-pou.gr/geysh/tailors-house-to-neo-espresso-gastro-bar-pou-anixe-stin-platia-tis-agias-irinis/,"37.977389, 23.728151"
THE UNDERDOG,https://www.underdog.gr/wp-content/uploads/logo256.png,Athens,Greece,Europe,http://www.underdog.gr/,"37.974962, 23.719155"
Rhoeco,https://www.rhoeco.com/sites/default/files/logo.png,Thessalon°ki,Greece,Europe,http://www.rhoeco.com/,"40.650616, 22.999748"
MADAL CAFE,https://madalcafe.hu/wp-content/uploads/2019/01/cropped-cropped-Madal_logo_BLACK-5.png,Budapest,Hungary,Europe,http://www.madalcafe.hu/,"47.513282, 19.049633"
My Little Brew Bar/ Melbourne,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/14601111_896454507123398_3900210873744763495_n.png?_nc_cat=105&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Rv_JyOTa0KAAX9joZ9I&_nc_ht=scontent-lga3-2.xx&oh=0f49663d7dc8fcbc281207667d9da723&oe=5FC7CA05,Budapest,Hungary,Europe,http://mylittlemelbourne.hu/,"47.497685, 19.057763"
REYKJAVIK ROASTERS,https://reykjavikroasters.is/wp-content/uploads/2016/11/roasters-logo.png,Reykjavik,Iceland,Europe,http://www.reykjavikroasters.is/,"64.141681, -21.911530"
The Galway Roast,https://q4d6x3g8.stackpathcdn.com/wp-content/uploads/2019/07/logo-1.png,Ballaghaderreen,Ireland,Europe,http://www.thegalwayroast.com/,"53.901938, -8.584318"
Baobab Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/10402590_314112098766852_7375362748929961728_n.png?_nc_cat=105&ccb=2&_nc_sid=dbb9e7&_nc_ohc=jvLq0g6cB2kAX82x7zG&_nc_ht=scontent-lga3-2.xx&oh=69128fd1949073047768af92d7db8ae9&oe=5FC82457,Celbridge,Ireland,Europe,https://www.baobab.ie/,"53.337603, -6.541025"
Ariosa Coffee Roasting,https://cdn.shopify.com/s/files/1/0285/7012/4360/t/2/assets/logo.svg?v=8315649912708341779,Co. Meath,Ireland,Europe,http://www.ariosacoffee.com/,"53.546179, -6.415416"
Ponaire Coffee,https://www.ponaire.ie/wp-content/uploads/2019/06/default-logo.jpg,Co. Tipperary,Ireland,Europe,https://www.ponaire.ie/,"52.711215, -8.407438"
Bell Lane Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/82435474_1630544927087754_7143463716367892480_o.jpg?_nc_cat=103&ccb=2&_nc_sid=dbb9e7&_nc_ohc=z29bG9r9onQAX9csjPf&_nc_ht=scontent-lga3-2.xx&tp=6&oh=15b2f8fff93e6c636fee85e46b712f90&oe=5FC6ECD3,Co. Westmeath,Ireland,Europe,http://www.belllane.ie/,"53.515124, -7.360327"
3fe,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/65477970_2575865749104381_7000090131705102336_n.png?_nc_cat=109&ccb=2&_nc_sid=dbb9e7&_nc_ohc=fbHbuct9c_4AX8LwuXr&_nc_ht=scontent-lga3-2.xx&oh=80b8cd438504f365a0d57781f5ed826f&oe=5FC63462,Dublin,Ireland,Europe,http://www.3fe.com/,"53.339954, -6.241971"
Cloud Picker,https://cdn.shopify.com/s/files/1/0441/1595/1765/files/Gold-Logo.png?v=1600783128,Dublin,Ireland,Europe,http://www.cloudpickercoffee.ie/,"53.317818, -6.301322"
East Village,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-8/12308009_513277685508186_5340178901539704701_o.jpg?_nc_cat=107&ccb=2&_nc_sid=6e5ad9&_nc_ohc=GSUI6OPLw6cAX81U00G&_nc_ht=scontent-lga3-2.xx&oh=2c4d970231a045c86d8ea0022de6aafc&oe=5FC94CA7,Dublin,Ireland,Europe,http://www.eastvillagecoffee.ie/,"53.321288, -6.392620"
Full Circle Coffee,https://static1.squarespace.com/static/5e6fcdd7fd17276d919e5635/t/5e73a7f52560946b2f822660/1603613198171/?format=1500w,Dublin,Ireland,Europe,http://www.fullcircleroasters.ie/,"53.332843, -6.265668"
Imbibe Coffee,https://imbibe.ie/wp-content/uploads/2018/11/imbibe-logo.png,Dublin,Ireland,Europe,https://imbibe.ie/,"53.333499, -6.292455"
Java Republic Roasting Company,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/12366086_10153179161607175_455441404454273367_o.png?_nc_cat=110&ccb=2&_nc_sid=dbb9e7&_nc_ohc=JTI4RvbaFnQAX8WzHXf&_nc_ht=scontent-lga3-2.xx&oh=28da4514a2e59ff75a6eccd8b0055002&oe=5FC746E6,Dublin,Ireland,Europe,https://www.javarepublic.com/,"53.412759, -6.346520"
Calendar Coffee,https://cdn.shopify.com/s/files/1/3104/0098/files/Calendar_White_2_1_100x.png?v=1593787920,Galway,Ireland,Europe,http://www.calendarcoffee.ie/,"53.251225, -9.154630"
Grumpy Mule Coffee,https://grumpymule.co.uk/wp-content/themes/grumpymule/assets/images/grumpymule-logo.png,Galway,Ireland,Europe,https://grumpymule.co.uk/,"53.276781, -8.994731"
The Galway Roast,https://q4d6x3g8.stackpathcdn.com/wp-content/uploads/2019/07/logo-1.png,Mullingar,Ireland,Europe,http://www.thegalwayroast.com/,"53.525328, -7.342883"
The Roast House,https://i2.wp.com/www.theroasthouse.ie/wp-content/uploads/2017/02/Logo-on-Black.jpg?resize=349%2C100,Tralee,Ireland,Europe,http://www.theroasthouse.ie/,"52.269132, -9.705368"
The Galway Roast,https://q4d6x3g8.stackpathcdn.com/wp-content/uploads/2019/07/logo-1.png,Tuam,Ireland,Europe,http://www.thegalwayroast.com/,"53.514102, -8.851598"
Ponticelli Espresso,https://cdn.shopify.com/s/files/1/0181/3537/articles/ponticelli_espresso_5722c7d0-78d2-4fc2-9079-c929fa06999c_small.jpg?v=1593319323,Waterford,Ireland,Europe,http://www.ponticelli.ie/,"52.257426, -7.111107"
Roasted Brown,https://static1.squarespace.com/static/582ac6a55016e1e43d99f04f/t/582ac906e6f2e19424964633/1603464414805/?format=1500w,Wicklow,Ireland,Europe,http://www.roastedbrown.com/,"53.132996, -6.094095"
Gardelli,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/53321706_2163636207012992_2030040211127271424_n.jpg?_nc_cat=106&ccb=2&_nc_sid=dbb9e7&_nc_ohc=6Sp9iUv1AnYAX9WosuY&_nc_ht=scontent-lga3-2.xx&oh=349109c074c99ff1c8517871a4c8e258&oe=5FC73C90,Forl°,Italy,Europe,https://shop.gardellicoffee.com/,"44.218253, 12.040803"
Fiorilli,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/54463134_2051008201871658_2508098602639818752_n.png?_nc_cat=104&ccb=2&_nc_sid=dbb9e7&_nc_ohc=uD6ixp7x-QwAX8JgyMs&_nc_ht=scontent-lga3-2.xx&oh=4ef5ac86a76c465c77b248ab8f896f9e&oe=5FC8FD9D,"Pescara, PE",Italy,Europe,https://www.fiorillicaffe.com/,"42.465609, 14.210412"
GOLDEN BEAN,https://www.goldenbean.lu/wp-content/uploads/2017/09/logo.png,Luxembourg City,Luxembourg,Europe,http://www.goldenbean.lu/,"49.610205, 6.129918"
BACK TO BLACK II,https://backtoblackcoffee.nl/wp-content/uploads/2019/04/logo-b2b-new-retina-3.png,Amsterdam,Netherlands,Europe,http://www.backtoblackcoffee.nl/,"52.361043, 4.888604"
BOCCA STORE,https://www.bocca.nl/wp-content/uploads/2018/07/Bocca-logo-tekst.png,Amsterdam,Netherlands,Europe,http://www.bocca.nl/,"52.364377, 4.886836"
CAFF?NATION,https://cdn.shopify.com/s/files/1/0352/2693/files/Caffenation_logo.png?v=1580415908,Amsterdam,Netherlands,Europe,https://caffenation.be/,"52.354707, 4.849310"
DRUPA COFFEE ROASTERS,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/32475580_887044318145282_7065253384109948928_n.jpg?_nc_cat=103&ccb=2&_nc_sid=dbb9e7&_nc_ohc=SvLW8E5OOtQAX_wp1q_&_nc_ht=scontent-lga3-2.xx&oh=239e46054126af8c5bd22dffabaa3494&oe=5FC6BBC3,Amsterdam,Netherlands,Europe,http://www.drupacoffee.com/,"52.378114, 4.883303"
ESPRESSOFABRIEK,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/26804598_1692564334129476_5248126668169950198_n.jpg?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=X7agZWWjCqYAX8tCWW3&_nc_ht=scontent-lga3-2.xx&oh=cb8a96cb1b25ff0b750edd770e13d031&oe=5FC7860E,Amsterdam,Netherlands,Europe,http://www.espressofabriek.nl/,"52.386137, 4.871930"
FUKU,https://cdn.shopify.com/s/files/1/0015/3265/7724/t/2/assets/logo.png?v=9069412322888341699,Amsterdam,Netherlands,Europe,https://friedhats.com/pages/fuku,"52.381265, 4.855162"
LOT SIXTY ONE,https://static1.squarespace.com/static/5b9c0250e749401aeb80661f/t/5e6f60f8d0babc2b375de404/1604252303095/?format=1500w,Amsterdam,Netherlands,Europe,http://lotsixtyone.com/,"52.366828, 4.870313"
